artist_id,artist_name,user_id,artist_popularity,followers
731,Andrea Bocelli,1731,67,606081
732,Evgueni Galperine,1732,30,54917
733,HAUSER,1733,51,267922
734,Janne Mark,1734,10,2100
735,Antnio Carlos Gomes,1735,11,2790
736,Johann Christian Bach,1736,34,79769
737,Amanda Lee Falkenberg,1737,8,1094
738,Poppy Ackroyd,1738,38,111223
739,Ptr Aleksnder,1739,43,160886
740,Sister Elizabeth Ballatti,1740,12,3602
741,Wolfert Brederode,1741,22,21798
742,Belle Chen,1742,32,66583
743,Conrado del Campo,1743,2,22
744,Almeida Prado,1744,5,276
745,Didier Leblanc,1745,5,277
746,Lydia Jane Pugh,1746,1,3
747,Alfred Huber,1747,1,3
748,Andrea Casarrubios,1748,3,64
749,Gregor Joseph Werner,1749,14,5696
750,Albert Roussel,1750,16,8463
751,Ros Stephen,1751,19,14092
752,Vincenzo Righini,1752,4,146
753,Hans Naumilkat,1753,2,22
754,Jo Blankenburg,1754,41,139541
755,Michael Tippett,1755,19,14080
756,Clemens Thieme,1756,4,147
757,Kjell Mrk Karlsen,1757,17,10122
758,Dom Pedro I,1758,1,3
759,Aleksander Debicz,1759,34,79798
760,Ferdinand Hrold,1760,27,40099
761,Adolphe Adam,1761,39,120181
762,Yuri Grigorovich,1762,23,24876
763,Ludwig Minkus,1763,44,172322
764,Georg Friedrich Hndek,1764,22,21790
765,Gaspar Sanz,1765,31,60553
766,Johann Joachim Quantz,1766,30,54912
767,lisabeth Jacquet de La Guerre,1767,24,28228
768,Michel Corrette,1768,25,31896
769,Jordi Savall,1769,50,252537
770,Francesco Cavalli,1770,26,35834
771,Wilhelm Friedemann Bach,1771,31,60558
772,Johann Gottlieb Goldberg,1772,21,18966
773,Georg Muffat,1773,27,40115
774,LArpeggiata,1774,39,120174
775,Reynaldo Hahn,1775,39,120174
776,Joachim Raff,1776,20,16419
777,Leo Brouwer,1777,45,184320
778,CharlesValentin Alkan,1778,30,54905
779,St. Petersburg State Symphony Orchestra,1779,39,120171
780,London Philharmonic Orchestra,1780,63,504066
781,London Symphony Orchestra,1781,71,720894
782,London Concert Orchestra,1782,26,35853
783,Wayne Shorter,1783,46,196790
784,Joe Henderson,1784,43,160888
785,Freddie Hubbard,1785,43,160891
786,Sonny Rollins,1786,49,237747
787,McCoy Tyner,1787,45,184284
788,Dexter Gordon,1788,47,209885
789,Clifford Brown,1789,48,223492
790,Bud Powell,1790,40,129621
791,Oliver Nelson,1791,41,139531
792,Miles Davis Quintet,1792,48,223490
793,Cannonball Adderley,1793,56,354388
794,McCoy Tyner Trio,1794,35,86982
795,The Modern Jazz Quartet,1795,44,172345
796,Dizzy Gillespie,1796,48,223519
797,Lee Morgan,1797,45,184308
798,Kenny Dorham,1798,43,160889
799,Bill Evans Trio,1799,53,300616
800,Hank Mobley,1800,47,209890
801,Roy Hargrove,1801,44,172326
802,Art Blakey  The Jazz Messengers,1802,43,160884
803,Horace Silver,1803,45,184302
804,Ahmad Jamal,1804,45,184275
805,Joshua Redman,1805,41,139559
806,Lee Konitz,1806,44,172317
807,Charlie Parker,1807,49,237705
808,Ron Carter,1808,43,160869
809,Art Tatum,1809,45,184308
810,Thelonious Monk,1810,50,252534
811,John Coltrane Quartet,1811,47,209855
812,The Cannonball Adderley Quintet,1812,34,79786
813,Charles Mingus,1813,47,209883
814,Oscar Peterson Trio,1814,56,354419
815,Sonny Clark,1815,44,172329
816,Ahmad Jamal Trio,1816,45,184301
817,Lester Young,1817,49,237743
818,Art Blakey,1818,40,129606
819,Sonny Stitt,1819,43,160902
820,Wes Montgomery,1820,49,237703
821,Benny Golson,1821,44,172318
822,Red Garland,1822,51,267939
823,Kenny Garrett,1823,35,87008
824,Art Pepper,1824,45,184311
825,Wynton Kelly,1825,44,172346
826,Miles Davis Quartet,1826,36,94610
827,Coleman Hawkins,1827,49,237736
828,Gerry Mulligan,1828,48,223517
829,Ben Webster,1829,51,267944
830,Tommy Flanagan,1830,44,172331
831,Chick Corea,1831,49,237720
832,Bill Evans,1832,60,435636
833,Wynton Marsalis,1833,48,223502
834,Art Farmer,1834,41,139529
835,Oscar Peterson,1835,54,317869
836,Bobby Timmons,1836,40,129627
837,Rahsaan Roland Kirk,1837,41,139528
838,Elvin Jones,1838,37,102692
839,Gene Ammons,1839,44,172328
840,The Dave Brubeck Quartet,1840,53,300589
841,Milt Jackson,1841,38,111202
842,Erroll Garner,1842,46,196816
843,Kenny Burrell,1843,46,196802
844,Thelonious Monk Quartet,1844,24,28244
845,Grant Green,1845,44,172333
846,John Coltrane,1846,63,504076
847,Benny Carter,1847,41,139529
848,Horace Silver Quintet,1848,34,79795
849,Jackie McLean,1849,37,102707
850,Johnny Hodges,1850,46,196791
851,Paul Desmond,1851,51,267903
852,Yusef Lateef,1852,44,172343
853,Ornette Coleman,1853,33,72988
854,Christian McBride,1854,40,129629
855,Brad Mehldau,1855,49,237715
856,Michael Brecker,1856,35,87006
857,Max Roach,1857,41,139546
858,Stanley Turrentine,1858,42,149965
859,Blue Mitchell,1859,35,86978
860,Charlie Parker Quartet,1860,38,111194
861,Bobby Hutcherson,1861,39,120170
862,Kurt Rosenwinkel,1862,38,111213
863,Thad Jones,1863,36,94632
864,Lou Donaldson,1864,45,184306
865,Eric Dolphy,1865,31,60551
866,Woody Shaw,1866,27,40118
867,Cedar Walton,1867,30,54922
868,Kenny Drew,1868,33,72982
869,J.J. Johnson,1869,31,60574
870,Duke Ellington,1870,56,354391
871,Herbie Hancock,1871,56,354411
872,Paul Chambers,1872,52,283936
873,Red Garland Trio,1873,38,111206
874,Chet Baker,1874,62,480559
875,Charles Lloyd,1875,40,129637
876,Ike Quebec,1876,44,172320
877,Jim Hall,1877,47,209855
878,Andrew Hill,1878,28,44712
879,Gil Evans,1879,35,86977
880,Miles Davis Sextet,1880,27,40107
881,Charlie Haden,1881,46,196821
882,Keith Jarrett Trio,1882,41,139555
883,Johnny Griffin,1883,34,79797
884,Fats Navarro,1884,35,86982
885,Thelonious Monk Septet,1885,31,60568
886,Joe Lovano,1886,41,139550
887,Dave Brubeck,1887,50,252521
888,Roy Haynes,1888,31,60565
889,Brad Mehldau Trio,1889,40,129632
890,Miles Davis,1890,61,457692
891,Gerry Mulligan Quartet,1891,35,86976
892,Tom Harrell,1892,28,44716
893,Zoot Sims,1893,40,129623
894,Joshua Redman Quartet,1894,29,49646
895,Hank Jones,1895,40,129601
896,Chris Potter,1896,36,94609
897,Gerald Clayton,1897,37,102679
898,Kenny Barron,1898,36,94628
899,Aaron Parks,1899,33,72974
900,Keith Jarrett,1900,52,283936
901,Sam Rivers,1901,27,40121
902,Gary Burton,1902,37,102703
903,Walter Smith III,1903,25,31896
904,Jacky Terrasson,1904,44,172341
905,Barry Harris,1905,30,54908
906,Marc Copland,1906,33,72990
907,Wolfgang Muthspiel,1907,32,66570
908,Nicholas Payton,1908,33,72968
909,Nat Adderley,1909,30,54903
910,Kenny Wheeler,1910,28,44708
911,Lennie Tristano,1911,28,44696
912,Joe Pass,1912,45,184293
913,Vijay Iyer,1913,29,49645
914,Roy Haynes Quartet,1914,26,35847
915,Hampton Hawes,1915,29,49630
916,Weather Report,1916,42,149951
917,Christian Scott aTunde Adjuah,1917,42,149965
918,Bud Powell Trio,1918,34,79770
919,Donald Byrd,1919,48,223514
920,Enrico Pieranunzi,1920,39,120173
921,John Scofield,1921,45,184300
922,Archie Shepp,1922,35,86986
923,Sarah Vaughan,1923,55,335823
924,Larry Goldings,1924,33,72966
925,Lionel Loueke,1925,33,72988
926,Mulgrew Miller,1926,35,86998
927,Mark Turner,1927,27,40102
928,Tina Brooks,1928,31,60551
929,George Shearing,1929,44,172313
930,Ari Hoenig,1930,35,86991
931,Jaco Pastorius,1931,42,149959
932,Teddy Wilson,1932,47,209857
933,Fred Hersch,1933,31,60574
934,Ambrose Akinmusire,1934,31,60543
935,Lionel Hampton,1935,43,160896
936,Tony Williams,1936,33,72981
937,Curtis Fuller,1937,30,54901
938,Mose Allison,1938,46,196803
939,Roy Hargrove Quintet,1939,22,21801
940,Carla Bley,1940,32,66560
941,Pat Martino,1941,38,111192
942,Brian Blade  The Fellowship Band,1942,31,60553
943,Michel Petrucciani,1943,35,87002
944,Pharoah Sanders,1944,45,184311
945,Oscar Pettiford,1945,28,44700
946,Gilad Hekselman,1946,30,54901
947,Charlie Parker Quintet,1947,27,40117
948,Avishai Cohen,1948,47,209885
949,Anita ODay,1949,49,237726
950,Jason Moran,1950,30,54907
951,Tadd Dameron,1951,28,44708
952,The Bad Plus,1952,37,102711
953,Taylor Eigsti,1953,30,54903
954,Serge Chaloff,1954,29,49647
955,Clark Terry,1955,38,111190
956,Dave Liebman,1956,30,54913
957,Pat Metheny,1957,50,252501
958,Stan Getz,1958,62,480532
959,Fats Waller,1959,45,184310
960,Alan Pasqua,1960,38,111208
961,Vijay Iyer Trio,1961,22,21796
962,Hiromi,1962,40,129610
963,Bill Frisell,1963,44,172313
964,Betty Carter,1964,45,184310
965,Sidney Bechet,1965,47,209859
966,Etta Jones,1966,47,209873
967,Phronesis,1967,21,18977
968,Esperanza Spalding,1968,45,184315
969,Dave Douglas,1969,24,28225
970,Christian Sands,1970,24,28238
971,Cannonball Adderley Sextet,1971,26,35846
972,Orrin Evans,1972,30,54910
973,Stefon Harris,1973,26,35828
974,Ben Wendel,1974,21,18980
975,Julian Lage,1975,45,184280
976,Esbjrn Svensson Trio,1976,43,160884
977,Marquis Hill,1977,31,60552
978,Marcus Strickland,1978,30,54903
979,Peter Erskine,1979,37,102705
980,Christian McBride Big Band,1980,20,16413
981,Booker Little,1981,27,40110
982,Gerry Mulligan Sextet,1982,42,149958
983,Buddy Rich,1983,39,120194
984,BLOSSOM DEARIE,1984,52,283948
985,John Patitucci,1985,37,102708
986,Benny Goodman,1986,49,237719
987,Miguel Zenn,1987,25,31881
988,Django Reinhardt,1988,51,267929
989,Phil Woods,1989,34,79776
990,Earl Hines,1990,34,79787
991,Shai Maestro,1991,30,54913
992,Booker Ervin,1992,27,40119
993,Benny Green,1993,29,49623
994,Marc Johnson,1994,34,79774
995,Pat Metheny Group,1995,51,267933
996,Johnny Hartman,1996,52,283926
997,Red Garland Quintet,1997,20,16411
998,Geri Allen,1998,27,40097
999,Roy Eldridge,1999,33,72980
1000,Yellowjackets,2000,37,102686
1001,Marcin Wasilewski Trio,2001,38,111207
1002,Bobo Stenson Trio,2002,31,60570
1003,Donny McCaslin,2003,26,35854
1004,Dave Holland Quintet,2004,18,11992
1005,Don Byas,2005,29,49636
1006,Barney Kessel,2006,34,79766
1007,John McLaughlin,2007,44,172304
1008,Mal Waldron,2008,34,79773
1009,Charlie Christian,2009,31,60546
1010,Cyrus Chestnut,2010,36,94642
1011,John Abercrombie,2011,30,54904
1012,Ralph Towner,2012,33,72993
1013,Tord Gustavsen Trio,2013,43,160890
1014,Nancy Wilson,2014,54,317881
1015,Eddie Lockjaw Davis,2015,30,54929
1016,Nate Smith,2016,37,102693
1017,Art Blakey Quintet,2017,19,14088
1018,Paul Bley,2018,31,60567
1019,Larry Young,2019,27,40112
1020,Mingus Big Band,2020,30,54914
1021,Charlie Parker  Dizzy Gillespie,2021,3,66
1022,Horace Parlan,2022,28,44692
1023,Jimmy Heath,2023,30,54929
1024,Bobby Timmons Trio,2024,30,54926
1025,Ray Bryant,2025,35,87005
1026,Cal Tjader,2026,45,184318
1027,Joey DeFrancesco,2027,38,111214
1028,Kamasi Washington,2028,54,317858
1029,Joe Zawinul,2029,33,72996
1030,Terri Lyne Carrington,2030,28,44705
1031,Victor Wooten,2031,41,139547
1032,John Beasley,2032,18,11990
1033,Gregg August,2033,1,4
1034,Yusuke Shima,2034,29,49648
1035,Arseny Rykov Trio,2035,0,0
1036,Regina Carter,2036,26,35837
1037,Louis Armstrong,2037,68,633555
1038,Ella Fitzgerald,2038,66,579381
1039,Nat King Cole,2039,65,553488
1040,Astrud Gilberto,2040,60,435650
1041,Frank Sinatra,2041,74,815930
1042,Julie London,2042,56,354400
1043,Galt MacDermot,2043,46,196812
1044,Lorez Alexandria,2044,42,149977
1045,Glenn Miller,2045,54,317870
1046,Alice Coltrane,2046,44,172323
1047,Dean Martin,2047,65,553532
1048,Jan Johansson,2048,42,149973
1049,Pete La Roca,2049,33,72974
1050,Peggy Lee,2050,57,373650
1051,Vince Guaraldi Trio,2051,50,252529
1052,Sonny Rollins Quartet,2052,36,94611
1053,The Ben Webster Quintet,2053,32,66573
1054,Coleman Hawkins Quartet,2054,39,120184
1055,Eartha Kitt,2055,47,209898
1056,Herbie Mann,2056,40,129606
1057,George Shearing Quintet,2057,32,66582
1058,Mary Lou Williams,2058,35,86993
1059,Mel Torm,2059,48,223508
1060,Dave Holland Quartet,2060,27,40104
1061,Jutta Hipp,2061,31,60574
1062,Quincy Jones,2062,56,354409
1063,Michael Naura Quartet,2063,25,31880
1064,Lars Gullin,2064,30,54908
1065,The Monty Alexander Trio,2065,26,35831
1066,Leroy Hutson,2066,36,94621
1067,Phil Woods Quartet,2067,17,10125
1068,Toots Thielemans,2068,44,172342
1069,Albert Ayler,2069,28,44709
1070,Vera Lynn,2070,50,252542
1071,BADBADNOTGOOD,2071,64,528413
1072,Bobby Darin,2072,60,435629
1073,Tony Bennett,2073,61,457698
1074,Lizz Wright,2074,48,223499
1075,Jo Stafford,2075,47,209873
1076,Jeri Southern,2076,39,120176
1077,Margaret Whiting,2077,45,184301
1078,Doris Day,2078,56,354420
1079,Rosemary Clooney,2079,45,184299
1080,Karrin Allyson,2080,43,160874
1081,Carmen McRae,2081,45,184299
1082,Joe Williams,2082,38,111191
1083,Dinah Shore,2083,41,139535
1084,Lena Horne,2084,40,129613
1085,Monica Zetterlund,2085,43,160868
1086,Rod Stewart,2086,72,751715
1087,Ida Sand,2087,45,184290
1088,Dakota Staton,2088,40,129621
1089,Jamie Cullum,2089,57,373671
1090,Fred Astaire,2090,46,196824
1091,Cannonball Adderley Quartet,2091,30,54928
1092,Dizzy Reece,2092,28,44715
1093,Charlie Rouse,2093,29,49633
1094,Duke Pearson,2094,31,60563
1095,Sonny Rollins Quintet,2095,16,8449
1096,Stacey Kent,2096,59,414262
1097,Harry Connick Jr.,2097,51,267952
1098,Judy Garland,2098,48,223535
1099,Diana Krall,2099,62,480558
1100,Ernestine Anderson,2100,39,120185
1101,Helen Merrill,2101,44,172317
1102,Cliff Jordan,2102,25,31881
1103,Scott Hamilton,2103,47,209870
1104,Warne Marsh,2104,37,102683
1105,Joe Pesci,2105,20,16400
1106,Marian McPartland Trio,2106,9,1542
1107,Eddie Harris,2107,34,79778
1108,Pepper Adams,2108,27,40103
1109,Shirley Horn,2109,44,172334
1110,June Christy,2110,43,160877
1111,Tommy Flanagan Trio,2111,34,79785
1112,Lee Wiley,2112,29,49630
1113,Stanley Turrentine  The Three Sounds,2113,26,35834
1114,Naughty By Nature,2114,57,373688
1115,A Tribe Called Quest,2115,65,553500
1116,Mos Def,2116,64,528446
1117,The Pharcyde,2117,58,393608
1118,Eric B.  Rakim,2118,52,283928
1119,Gang Starr,2119,61,457741
1120,Slick Rick,2120,55,335810
1121,Ol Dirty Bastard,2121,64,528439
1122,Redman,2122,64,528447
1123,KRSOne,2123,54,317885
1124,GZA,2124,62,480511
1125,Rakim,2125,57,373645
1126,EPMD,2126,52,283945
1127,Big Pun,2127,61,457685
1128,Public Enemy,2128,56,354389
1129,Method Man,2129,71,720864
1130,Big L,2130,58,393596
1131,De La Soul,2131,58,393588
1132,Jeru The Damaja,2132,49,237726
1133,Big Daddy Kane,2133,48,223508
1134,LL COOL J,2134,62,480531
1135,Busta Rhymes,2135,71,720885
1136,Pete Rock  C.L. Smooth,2136,47,209863
1137,Ghostface Killah,2137,67,606069
1138,WuTang Clan,2138,67,606067
1139,AZ,2139,55,335824
1140,Digable Planets,2140,51,267933
1141,Raekwon,2141,68,633512
1142,Mobb Deep,2142,65,553504
1143,Craig Mack,2143,48,223512
1144,The Roots,2144,59,414256
1145,Black Star,2145,49,237741
1146,Brand Nubian,2146,44,172347
1147,Black Sheep,2147,44,172313
1148,Boogie Down Productions,2148,41,139556
1149,RunD.M.C.,2149,61,457742
1150,Das EFX,2150,56,354413
1151,Black Moon,2151,42,149943
1152,Geto Boys,2152,55,335775
1153,Del The Funky Homosapien,2153,52,283955
1154,QTip,2154,61,457708
1155,Pete Rock,2155,53,300603
1156,Common,2156,62,480548
1157,Jurassic 5,2157,55,335777
1158,Erick Sermon,2158,50,252502
1159,The Game,2159,74,815930
1160,Nas,2160,72,751680
1161,Kool G Rap,2161,48,223498
1162,Camp Lo,2162,46,196819
1163,The Notorious B.I.G.,2163,77,919011
1164,Fat Joe,2164,67,606050
1165,Lords Of The Underground,2165,44,172305
1166,Digital Underground,2166,54,317844
1167,Grand Puba,2167,47,209864
1168,Jungle Brothers,2168,43,160890
1169,Fabolous,2169,67,606026
1170,Souls Of Mischief,2170,53,300580
1171,Talib Kweli,2171,56,354411
1172,Clipse,2172,54,317871
1173,Arrested Development,2173,51,267905
1174,SmifNWessun,2174,45,184312
1175,Onyx,2175,51,267919
1176,Main Source,2176,38,111190
1177,DJ Premier,2177,60,435645
1178,Masta Ace,2178,48,223520
1179,N.W.A.,2179,65,553507
1180,Warren G,2180,62,480539
1181,Keith Murray,2181,46,196807
1182,Scarface,2182,56,354386
1183,Jay Rock,2183,70,690900
1184,Fugees,2184,65,553504
1185,Lost Boyz,2185,46,196821
1186,Camron,2186,59,414245
1187,ICET,2187,53,300598
1188,M.O.P.,2188,52,283924
1189,Group Home,2189,43,160863
1190,Diddy,2190,72,751730
1191,Outkast,2191,74,815992
1192,Guru,2192,51,267912
1193,Gravediggaz,2193,43,160890
1194,O.C.,2194,47,209889
1195,Biz Markie,2195,49,237737
1196,Makaveli,2196,57,373684
1197,King Geedorah,2197,55,335818
1198,DMX,2198,69,661848
1199,Poor Righteous Teachers,2199,40,129613
1200,Masta Ace Incorporated,2200,42,149946
1201,Lupe Fiasco,2201,66,579413
1202,Slum Village,2202,53,300602
1203,ScHoolboy Q,2203,72,751743
1204,People Under The Stairs,2204,50,252510
1205,Freddie Gibbs,2205,67,606018
1206,Hieroglyphics,2206,44,172320
1207,Phife Dawg,2207,38,111193
1208,Rick Ross,2208,77,919021
1209,Blackalicious,2209,46,196798
1210,Ludacris,2210,76,883736
1211,Curreny,2211,64,528409
1212,GUnit,2212,62,480545
1213,J Dilla,2213,57,373656
1214,Tha Alkaholiks,2214,36,94642
1215,Funkdoobiest,2215,43,160888
1216,Goodie Mob,2216,46,196804
1217,Twista,2217,66,579369
1218,Quasimoto,2218,51,267909
1219,MC Lyte,2219,48,223513
1220,Ja Rule,2220,68,633555
1221,Xzibit,2221,65,553490
1222,Jadakiss,2222,66,579410
1223,The Alchemist,2223,66,579408
1224,Royce Da 59,2224,60,435627
1225,Pharoahe Monch,2225,53,300585
1226,3rd Bass,2226,35,87009
1227,Heavy D  The Boyz,2227,48,223524
1228,Mase,2228,65,553524
1229,CaponeNNoreaga,2229,45,184315
1230,Deltron 3030,2230,45,184279
1231,Nice  Smooth,2231,43,160886
1232,Cypress Hill,2232,67,606069
1233,Westside Connection,2233,58,393603
1234,Madvillain,2234,64,528412
1235,Organized Konfusion,2235,34,79765
1236,Lord Finesse,2236,47,209869
1237,House Of Pain,2237,58,393641
1238,DANGERDOOM,2238,50,252528
1239,Ultramagnetic MCs,2239,31,60569
1240,Viktor Vaughn,2240,52,283952
1241,Jay Electronica,2241,60,435612
1242,Big K.R.I.T.,2242,59,414294
1243,The Beatnuts,2243,58,393623
1244,The D.O.C.,2244,42,149977
1245,Pusha T,2245,73,783413
1246,2 Chainz,2246,76,883741
1247,FUSchnickens,2247,33,72983
1248,Bahamadia,2248,46,196824
1249,Dr. Octagon,2249,38,111191
1250,EazyE,2250,64,528412
1251,Reflection Eternal,2251,44,172319
1252,Large Professor,2252,45,184286
1253,Sean Price,2253,48,223502
1254,Lloyd Banks,2254,64,528391
1255,MF DOOM,2255,73,783378
1256,Artifacts,2256,41,139553
1257,Thug Life,2257,48,223492
1258,Bone ThugsNHarmony,2258,64,528396
1259,Leaders of the New School,2259,27,40095
1260,Dilated Peoples,2260,48,223506
1261,T.I.,2261,73,783364
1262,Chingy,2262,59,414287
1263,Nate Dogg,2263,75,849428
1264,D12,2264,65,553535
1265,JUVENILE,2265,59,414285
1266,Snoop Dogg,2266,84,1192548
1267,AAP Ferg,2267,71,720883
1268,DJ Quik,2268,54,317847
1269,Ice Cube,2269,74,815983
1270,KMD,2270,41,139528
1271,Nipsey Hussle,2271,67,606045
1272,Obie Trice,2272,60,435653
1273,DJ Jazzy Jeff  The Fresh Prince,2273,53,300565
1274,Special Ed,2274,36,94609
1275,Handsome Boy Modeling School,2275,44,172305
1276,Joey Bada,2276,74,815979
1277,Dr. Dre,2277,78,955248
1278,Showbiz  A.G.,2278,40,129614
1279,Trick Daddy,2279,58,393611
1280,Little Brother,2280,43,160900
1281,Kool Keith,2281,44,172312
1282,JAYZ,2282,83,1150463
1283,Heltah Skeltah,2283,41,139531
1284,XClan,2284,26,35828
1285,YG,2285,75,849403
1286,Foxy Brown,2286,56,354414
1287,Kool Moe Dee,2287,51,267944
1288,RZA,2288,64,528437
1289,Whodini,2289,40,129638
1290,Lil Kim,2290,65,553513
1291,Jeezy,2291,69,661820
1292,The LOX,2292,54,317844
1293,Mystikal,2293,56,354393
1294,Jim Jones,2294,58,393596
1295,Statik Selektah,2295,50,252513
1296,Sir MixALot,2296,54,317879
1297,Kool G Rap  DJ Polo,2297,31,60572
1298,AbSoul,2298,56,354389
1299,Eve,2299,66,579377
1300,Stetsasonic,2300,33,72989
1301,Danny Brown,2301,59,414271
1302,Chubb Rock,2302,38,111224
1303,Madlib,2303,67,606048
1304,Bad Meets Evil,2304,61,457707
1305,Young Buck,2305,60,435616
1306,2Pac,2306,79,992365
1307,DJ Jazzy Jeff,2307,42,149977
1308,Kurupt,2308,60,435617
1309,Action Bronson,2309,63,504112
1310,Black Thought,2310,62,480551
1311,Dreamville,2311,68,633518
1312,Beanie Sigel,2312,53,300578
1313,Westside Gunn,2313,63,504113
1314,Boldy James,2314,55,335776
1315,JLive,2315,45,184318
1316,Vince Staples,2316,68,633549
1317,Too hort,2317,63,504113
1318,Coolio,2318,68,633532
1319,Da Lench Mob,2319,40,129605
1320,2 LIVE CREW,2320,47,209876
1321,Paris,2321,32,66568
1322,Blu,2322,52,283939
1323,Illa J,2323,47,209881
1324,Earl Sweatshirt,2324,67,606055
1325,Mack 10,2325,56,354385
1326,Schoolly D,2326,29,49642
1327,Birdman,2327,63,504083
1328,Three 6 Mafia,2328,62,480515
1329,UGK,2329,60,435650
1330,Missy Elliott,2330,70,690917
1331,Grandmaster Flash,2331,43,160877
1332,Lil Jon  The East Side Boyz,2332,61,457692
1333,Comptons Most Wanted,2333,45,184294
1334,Chief Keef,2334,73,783417
1335,Conway the Machine,2335,60,435659
1336,AAP Rocky,2336,81,1069456
1337,Kid N Play,2337,35,86995
1338,Wiz Khalifa,2338,82,1109498
1339,Isaiah Rashad,2339,67,606081
1340,Mc Shan,2340,30,54930
1341,Styles P,2341,61,457727
1342,The Coup,2342,41,139527
1343,Meek Mill,2343,75,849429
1344,Fat Boys,2344,34,79785
1345,N.E.R.D,2345,58,393631
1346,Cordae,2346,67,606016
1347,E40,2347,66,579358
1348,Lootpack,2348,38,111216
1349,Kurtis Blow,2349,36,94642
1350,Mike Jones,2350,60,435632
1351,Bow Wow,2351,60,435645
1352,Benny The Butcher,2352,64,528423
1353,Mick Jenkins,2353,60,435635
1354,AAP Mob,2354,61,457723
1355,Chance the Rapper,2355,75,849413
1356,Junior M.A.F.I.A.,2356,51,267938
1357,Danger Mouse,2357,63,504126
1358,JustIce,2358,26,35844
1359,AfuRa,2359,43,160901
1360,Big Sean,2360,78,955260
1361,Doug E. Fresh,2361,37,102690
1362,Kris Kross,2362,50,252506
1363,Ying Yang Twins,2363,62,480516
1364,Master P,2364,55,335828
1365,Marley Marl,2365,40,129638
1366,Lil Wayne,2366,85,1235542
1367,Da Brat,2367,52,283934
1368,Jaylib,2368,33,72974
1369,9th Wonder,2369,54,317863
1370,Juicy J,2370,73,783395
1371,50 Cent,2371,82,1109487
1372,Wale,2372,70,690912
1373,French Montana,2373,76,883796
1374,Jazz Liberatorz,2374,44,172338
1375,Memphis Bleek,2375,51,267950
1376,Jay Dee,2376,39,120180
1377,dj honda,2377,45,184276
1378,Blackstreet,2378,62,480504
1379,JPEGMAFIA,2379,62,480503
1380,The Sugarhill Gang,2380,51,267943
1381,Bas,2381,67,606038
1382,David Banner,2382,52,283931
1383,The Diplomats,2383,47,209894
1384,Afroman,2384,61,457711
1385,GoldLink,2385,65,553507
1386,JID,2386,80,1030441
1387,Afrika Bambaataa,2387,43,160873
1388,Smoke DZA,2388,51,267939
1389,Cormega,2389,46,196818
1390,Rapsody,2390,52,283931
1391,Denzel Curry,2391,72,751703
1392,Baby Bash,2392,61,457712
1393,The Foreign Exchange,2393,44,172322
1394,Black Milk,2394,38,111200
1395,Binary Star,2395,37,102688
1396,CZARFACE,2396,52,283945
1397,Big Tymers,2397,53,300585
1398,SaltNPepa,2398,60,435638
1399,Fatlip,2399,45,184292
1400,Nelly,2400,74,815987
1401,Murs,2401,47,209877
1402,Ginuwine,2402,66,579395
1403,EARTHGANG,2403,67,606023
1404,Saba,2404,63,504105
1405,Quavo,2405,79,992389
1406,Inspectah Deck,2406,65,553479
1407,Flatbush Zombies,2407,57,373670
1408,Tim Dog,2408,25,31885
1409,Amin,2409,69,661789
1410,Queen Latifah,2410,53,300584
1411,Beastie Boys,2411,68,633491
1412,Kendrick Lamar,2412,88,1370714
1413,Yelawolf,2413,65,553521
1414,Roc Marciano,2414,56,354391
1415,Dave East,2415,61,457744
1416,HiTek,2416,39,120181
1417,Metro Boomin,2417,79,992386
1418,MachHommy,2418,53,300571
1419,Young Stoner Life,2419,65,553504
1420,King Tee,2420,43,160905
1421,BJ The Chicago Kid,2421,60,435655
1422,Freestyle Fellowship,2422,29,49632
1423,Mantronix,2423,35,87008
1424,MED,2424,50,252544
1425,MC Hammer,2425,57,373681
1426,Logic,2426,77,919049
1427,Freeway,2427,52,283924
1428,Gurus Jazzmatazz,2428,42,149973
1429,Timbaland,2429,75,849440
1430,Kid Cudi,2430,81,1069475
1431,Shyne,2431,46,196808
1432,Offset,2432,78,955192
1433,Dead Prez,2433,48,223501
1434,Tha Eastsidaz,2434,48,223506
1435,Big Boi,2435,56,354395
1436,Mustard,2436,72,751691
1437,J. Cole,2437,85,1235520
1438,Immortal Technique,2438,53,300588
1439,Gucci Mane,2439,77,919053
1440,Spice 1,2440,48,223521
1441,Dana Dane,2441,25,31879
1442,Young MC,2442,50,252507
1443,Lil Yachty,2443,76,883748
1444,Jermaine Dupri,2444,58,393622
1445,NAV,2445,77,919020
1446,Joyner Lucas,2446,71,720902
1447,SiR,2447,62,480500
1448,Diamond D,2448,43,160905
1449,Young Money,2449,62,480512
1450,Slim Thug,2450,59,414286
1451,Smino,2451,66,579366
1452,Oddisee,2452,47,209900
1453,Montell Jordan,2453,59,414297
1454,IDK,2454,61,457694
1455,DJ Khaled,2455,83,1150466
1456,Rich The Kid,2456,68,633500
1457,Elzhi,2457,39,120183
1458,Young Thug,2458,84,1192498
1459,DJ Drama,2459,58,393634
1460,Ty Dolla ign,2460,80,1030405
1461,KIDS SEE GHOSTS,2461,61,457698
1462,Canibus,2462,41,139538
1463,Domo Genesis,2463,56,354379
1464,Blahzay Blahzay,2464,39,120190
1465,Aesop Rock,2465,55,335817
1466,Yo Gotti,2466,69,661823
1467,TPain,2467,76,883793
1468,WC,2468,49,237728
